"lon","lat","present"
-93.5492639,32.7507567,1
-90.99072,29.6872546,0
-91.9569658,29.9842321,0
-92.5966809,29.9956057,0
-90.9416869,30.2694157,1
-91.1039109,30.9782167,1
-92.2865819,30.4219427,1
-93.1678412,30.4099932,1
-91.5965299,31.7369095,1
-92.3835537,32.0001519,1
-93.6603126,31.4575093,1
-91.2622069,32.8550727,0
-92.5649569,32.9745407,1
-93.2537839,32.1111307,1
-89.9669461,29.6924898,1
-89.9634259,29.2604957,0
-90.5588309,29.7559597,1
-91.2072539,29.6995057,1
-93.0158239,29.7706489,0
-93.4015838,29.8912193,0
-89.8451159,30.2696907,1
-92.4323269,30.6521557,0
-92.4280699,30.7653597,1
-93.361368,30.085044,0
-92.963258,31.5639297,1
-93.0419379,31.5880367,0
-93.4958419,31.0660928,1
-91.627441,32.551556,0
-91.65069,32.385442,0
-92.3460469,32.3059287,1
-93.482775,32.5540378,1
-93.5734938,31.6696396,1
-92.2696438,32.9487841,1
-93.5489809,32.7507357,1
-93.015843,29.7708689,0
-93.401584,29.8912193,0
-89.8453979,30.2700817,1
-92.4277339,30.7662977,1
-93.1474655,31.4823534,1
-93.5489809,32.7507357,1
-93.4321508,32.5862893,1
-92.1260979,32.0511467,1
-91.5183169,32.9737057,0
-93.4428329,31.9877557,1
-92.8142323,31.9552681,1
-91.9109869,31.9003707,1
-93.5869866,30.161849,1
-92.962092,30.2754072,0
-91.2112109,30.4743657,1
-90.0539617,30.576773,0
-92.3067829,29.5532551,0
-91.2220645,29.7220402,1
-90.8848668,29.8179575,0
-92.4290319,30.7543807,1
-92.814232,31.9552681,1
-93.586986,30.161849,1
-90.146244,30.832203,1
-92.30674,29.55323,0
-92.4277429,30.7662177,1
-92.4192879,30.8788377,0
-92.3128589,30.8024577,0
-91.1957095,30.4128796,0
-91.366531,32.3123624,1
-91.6352162,30.3686157,1
-91.1801812,30.4157544,0
-135.80258,67.18229,0
-134.87009,67.34099,0
-133.7623,67.4588,0
-133.49286,68.08846,0
-114.43797,62.26959,0
-115.08778,62.56088,0
-114.18089,62.52539,0
-117.44669,61.39831,0
-112.77347,60.04818,0
-121.23765,61.44489,0
-123.3158,60.30449,0
-126.83483,65.29336,0
-93.9836699,61.0963506,0
-125.6581,64.90354,0
-110.20606,64.54431,0
-121.32462,61.83258,0
-122.52741,62.15234,0
-118.719338,61.091205,0
-123.56614,63.37122,0
-119.846225,61.144834,0
-116.140967,60.558,0
-116.496382,61.931814,0
-116.485071,62.483805,0
-115.821063,60.752607,0
-114.97411,62.53776,0
-117.504651,61.218189,0
-70.6441649,43.2540347,0
-70.3607588,43.6886091,0
-70.5150099,43.4994247,0
-70.7139509,43.0811777,0
-69.5672329,43.9954934,0
-70.9579919,44.9258167,0
-70.9614079,44.6261727,0
-70.2385185,44.2435971,0
-70.6509909,44.3180457,0
-70.4462749,44.8937287,0
-70.8427189,44.7523767,0
-70.5624489,44.1485557,0
-70.2908259,44.3340297,0
-69.9697909,44.0133537,0
-69.8599649,44.3246967,0
-69.2114429,44.6821857,0
-69.2435129,44.1600057,0
-69.2750259,44.4996857,0
-69.4360208,44.9876199,0
-69.5427879,44.5994187,0
-69.1551509,44.5892047,0
-68.9653549,44.8325017,0
-68.2155718,44.6528838,0
-68.3278119,44.5388577,0
-68.7864764,44.4079994,0
-68.2555749,44.8325837,0
-67.4026869,44.9940547,0
-67.948462,44.7196649,0
-67.5684352,44.8150721,0
-70.3366096,45.7752824,0
-70.190779,45.233007,0
-70.2128823,45.0776834,0
-69.0300449,45.0524467,0
-69.0375039,45.9035867,0
-69.9283749,45.8641277,0
-69.5938347,45.4006104,0
-69.4418239,45.0210757,0
-68.3382089,45.4493167,0
-68.0765701,45.6408892,0
-68.4164439,45.8165007,0
-68.5330449,45.6133217,0
-68.9142989,45.0214735,0
-67.6794181,45.2262561,0
-67.7278259,45.5724217,0
-67.7273933,45.5726168,0
-69.5096093,46.600227,0
-69.2147299,46.3095757,0
-68.0411592,46.1524544,0
-68.2336538,46.7536067,0
-68.9008541,46.1086984,0
-68.3580069,46.5228437,0
-67.8046179,46.4662437,0
-67.831967,46.7743885,0
-68.2314969,47.3393607,0
-69.3742611,47.2593135,0
-68.7805811,46.5514025,0
-69.2124176,46.1244497,0
-69.1934195,46.7135253,0
-69.9316329,46.2895057,0
-69.1455809,47.3177807,0
-70.238518,44.2435971,0
-69.8609276,44.324762,0
-69.2527839,44.1209917,0
-69.5425659,44.5995807,0
-67.568435,44.8150721,0
-69.0378239,45.9036347,0
-67.6955009,45.3408447,0
-69.381667,46.619,0
-69.2876059,46.4922497,0
-69.374261,47.2593135,0
-69.931633,46.289506,0
-69.8725532,46.4717284,0
-68.7350293,46.7780197,0
-67.8087039,46.1446791,0
-69.8804671,45.4140603,0
-68.7066038,45.802425,0
-70.6298834,44.6251205,0
-69.69907,44.9036271,0
-68.9269629,44.4594758,0
-67.9699061,44.4731549,0
-70.979445,43.9167261,0
-70.979445,43.9167261,0
-95.97518,49.87065,0
-96.72108,49.72673,0
-97.68673,49.51762,0
-98.02424,49.38436,0
-99.21111,49.04413,0
-100.12712,49.34073,0
-101.34963,49.77591,0
-95.68431,50.41315,0
-96.60014,50.07638,0
-97.0518,50.01089,0
-98.21579,50.72751,0
-99.97931,50.19625,0
-100.78298,50.04899,0
-101.06148,50.29948,0
-99.26317,51.50284,0
-100.55731,51.50735,0
-101.22415,51.40373,0
-94.44809,53.69829,0
-101.41828,52.11445,0
-101.48958,53.59239,0
-101.3872,54.58304,0
-100.79991,54.59581,0
-95.42771,51.00909,0
-96.96796,51.09698,0
-97.42874,51.62432,0
-98.11854,51.0672,0
-98.8854,52.54543,0
-99.00618,52.82173,0
-100.92107,52.37626,0
-99.44926,53.11946,0
-100.01828,53.01433,0
-98.14871,54.56021,0
-99.17346,54.19563,0
-97.779874,54.623974,0
-97.91785,55.81254,0
-98.20392,55.88595,0
-99.02307,55.88773,0
-94.35865,56.41325,0
-95.57166,56.39622,0
-96.4809,56.17666,0
-100.00507,56.47315,0
-100.03745,56.12879,0
-101.31534,56.97363,0
-93.80821,58.62024,0
-95.40772,49.44727,0
-96.88941,49.56482,0
-97.5052,49.97542,0
-98.9148,49.5463,0
-99.61608,49.01426,0
-100.64473,49.70979,0
-101.30176,49.28134,0
-95.46974,50.50584,0
-96.5319,50.66556,0
-97.31403,50.74626,0
-98.31412,50.17603,0
-99.46174,50.6981,0
-100.26061,50.9393,0
-101.22319,50.46177,0
-100.55731,51.50735,0
-96.82603,51.61477,0
-97.5039,51.0826,0
-99.36055,53.14974,0
-95.4268,49.23455,0
-96.18481,49.62194,0
-97.84131,49.10385,0
-98.16004,49.51136,0
-99.87878,49.42911,0
-100.70386,49.50274,0
-100.98697,49.41432,0
-95.39231,50.08359,0
-96.55677,50.44475,0
-97.83294,50.71275,0
-98.58808,50.12885,0
-99.44659,50.58765,0
-100.90475,50.84552,0
-97.5039,51.0826,0
-96.30644,49.22144,0
-97.183639,49.04514,0
-98.30078,49.57677,0
-99.81088,49.48794,0
-100.08612,49.13203,0
-96.17788,50.14935,0
-97.05179,50.01043,0
-100.27922,50.07836,0
-96.09178,49.66204,0
-97.68673,49.51762,0
-96.569145,50.452439,0
-97.48267,50.27061,0
-97.31883,50.74645,0
-97.83294,50.71275,0
-79.1557785,39.5041468,1
-79.1657189,39.5398737,1
-79.1698659,39.4387843,1
-78.6014791,39.5429312,1
-78.8123259,39.6151476,1
-77.8655019,39.6129717,0
-77.5681548,39.6486494,1
-77.5489971,39.5780009,1
-77.3304347,39.7148359,0
-77.0157189,39.0309157,0
-77.0930269,39.1514457,1
-77.0002244,39.1152852,0
-77.0384304,39.516536,0
-77.0236228,39.6423121,1
-76.9692792,39.6359624,1
-76.8137896,39.5515705,0
-76.7644397,39.7002158,1
-76.8160804,39.3456735,1
-76.4856444,39.5386386,0
-76.3159492,39.4890766,1
-76.5302869,39.0573627,1
-76.8497577,39.0164522,1
-76.8054449,38.9314667,0
-76.8203729,38.7216347,1
-76.5513069,38.4066787,1
-76.5747889,38.5016307,1
-76.5442846,38.168955,1
-76.972877,38.5584741,1
-76.8406989,38.5217447,1
-77.0780349,38.6021387,1
-77.0558732,38.5960742,1
-76.00685,39.628083,1
-75.94228,39.52083,1
-75.9042529,39.5231571,0
-75.7640082,39.276509,1
-76.1481269,39.2640947,1
-76.192383,39.10312,0
-75.8845056,38.783977,0
-75.9331139,38.8211117,0
-76.075195,38.7863193,1
-76.1997997,38.4607494,1
-76.2432656,38.3676908,0
-76.2101023,38.5258637,0
-75.7964256,38.5203297,1
-75.5667709,38.3007427,0
-75.7898657,38.4485307,0
-75.5797027,38.1651924,1
-75.2663372,38.2256736,1
-75.1522729,38.2475487,1
-75.3924539,38.2159987,0
-79.1632229,39.6733819,1
-79.3101889,39.3377737,1
-78.9262269,39.7216828,1
-78.4762746,39.6399863,1
-78.4102428,39.6919359,1
-76.972531,38.558592,1
-76.664268,39.231288,1
-76.470555,38.114027,1
-75.432624,38.2504,1
-79.1662387,39.5399409,1
-77.0169099,39.0308897,0
-77.3066703,39.2945828,1
-76.5142379,39.0378914,1
-76.6695275,38.9888945,1
-76.8166667,38.7166667,1
-76.5507449,38.4092014,1
-76.5743599,38.5019497,1
-75.5666203,38.3003961,0
-75.1181628,38.3112181,1
-75.4112061,38.2015289,1
-76.52063,39.63115,1
-76.150467,39.580623,0
-75.9675598,39.3831701,0
-76.1867354,39.7137925,0
-75.8297729,39.6080957,0
-70.1656255,41.750876,0
-70.6892109,41.3623417,0
-70.7712211,41.7147936,1
-70.0406049,41.9783157,0
-71.0799209,41.9386087,0
-70.8662472,42.0823387,0
-70.8188944,42.8153398,0
-71.4311953,42.4344551,0
-71.5305739,42.5199697,0
-71.8990443,42.1503703,0
-71.118451,42.0067334,0
-71.8845479,42.4676307,0
-71.6344439,42.6459177,0
-72.3589728,42.2697823,0
-72.5144094,42.2307416,0
-72.0992679,42.3839807,0
-72.2798896,42.6138086,0
-72.9055765,42.4645579,0
-72.8474923,42.3761743,0
-73.2225169,42.5757027,0
-73.1828649,42.4161992,0
-73.4616041,42.1220511,0
-70.7828989,41.3440727,0
-70.040604,41.9783157,0
-71.8486346,42.4447746,0
-71.0882199,42.6223798,0
-72.514409,42.2307416,0
-72.907824,42.638288,0
-73.3017328,42.5582487,0
-72.1014521,42.4730445,0
-69.967524,41.8518925,0
-89.3135462,46.8708967,0
-89.5588862,46.6630819,0
-89.6936659,46.4189747,0
-88.3459559,47.1191407,0
-88.3744415,46.1592602,0
-88.3398026,46.6434788,0
-88.159086,46.0873471,0
-88.7363589,46.2388167,0
-87.1371679,46.3041157,0
-87.7825469,46.3252627,0
-87.8440118,46.5791318,0
-87.4492339,45.6475737,0
-87.6147779,45.8394617,0
-86.3861779,46.3573017,0
-86.2594019,46.3459485,0
-86.7090609,45.9415397,0
-86.1283614,44.4308,0
-86.2186454,43.9040607,0
-86.2366709,43.4369027,0
-86.0308829,42.0832547,1
-86.1296892,42.5137079,1
-86.5500939,41.8738037,0
-85.7410523,46.6724597,0
-85.2062669,46.6107147,0
-85.3837115,46.1439425,0
-85.1711649,45.0543537,0
-85.1345507,44.2802984,0
-85.8030999,44.1177837,0
-85.3516521,44.8226403,0
-85.8092359,44.7826247,0
-85.4259649,43.7075427,0
-85.134166,42.5960376,1
-85.8872149,43.0602167,0
-85.1933829,43.1120407,0
-85.4136135,42.2526585,0
-85.7234329,42.0493317,0
-85.8399439,42.6383227,1
-85.1256579,43.5961937,0
-85.7505398,41.7653686,1
-84.7918605,46.3398246,0
-84.3634339,46.2155937,0
-84.5908579,45.6460027,0
-84.9830619,45.2641777,0
-84.0062419,45.1017647,0
-84.5561649,44.0897553,0
-84.8663789,44.7521407,0
-84.2523673,44.8411714,0
-84.4865949,44.0453127,0
-84.1150501,43.3437119,0
-84.4869421,43.72725,0
-84.5235839,43.1829747,0
-84.6600329,43.0899857,0
-84.1820229,42.7647917,0
-84.5428779,42.6259987,0
-84.8081892,42.1013065,1
-84.1687459,42.5834987,0
-83.9934149,41.9189847,0
-84.4196082,41.8177964,0
-83.4954069,45.1623677,0
-83.7543039,44.9223577,0
-83.6808466,44.3339914,0
-83.6079249,44.8592887,0
-83.4224989,43.3504847,0
-83.2673559,43.7291437,0
-83.2551709,43.2370857,0
-83.6658459,42.4612927,0
-83.8591389,42.4919647,0
-83.3726279,42.6899837,0
-83.0503779,42.3992827,0
-82.674596,43.5141478,1
-82.8983389,43.6676047,0
-82.6340339,42.7983457,0
-82.8972629,42.6584657,0
-86.70906,45.9415397,0
-85.1220656,44.9421489,0
-85.8031169,44.1177897,0
-85.8092719,44.7826407,0
-85.4353239,43.7069417,0
-85.193661,43.1119365,1
-84.9831944,45.2643001,0
-84.9695693,44.8194449,0
-84.1820229,42.7647917,0
-83.6078119,44.8590077,0
-83.2549351,43.2370751,1
-83.1776269,42.7553807,0
-83.8067849,42.4424947,0
-83.3724184,42.6793387,0
-82.5527429,42.7806417,0
-85.8088908,44.7824305,0
-83.8064798,42.442593,0
-85.4057859,43.7144577,0
-89.0722649,46.1975227,0
-84.7221109,46.2449441,0
-85.0629852,46.4808218,0
-84.8063279,46.3310416,0
-86.4515529,41.8849487,1
-86.0117659,46.3159077,0
-86.0738369,42.6234117,1
-88.7300039,46.5066027,0
-85.7452919,42.3487507,1
-85.4654859,42.5738567,1
-86.7691831,46.376829,0
-86.8324562,46.327449,0
-86.8315043,46.153578,0
-86.605539,46.2484302,0
-86.455237,46.0094706,0
-85.4654859,42.5738567,0
-91.6904455,43.8139858,0
-92.0912443,43.8977022,0
-93.4993444,43.8179682,0
-94.287449,43.7677899,0
-95.9840909,43.9353187,0
-96.1830378,43.5872765,0
-92.2705246,44.2229204,0
-93.3337301,44.6596006,0
-93.4716124,44.9718866,0
-94.0314709,44.6299537,0
-94.3011859,44.3009187,0
-95.1992649,44.5288767,0
-95.4525129,44.9630107,0
-96.0833142,44.9793225,0
-93.8828669,45.6049323,0
-93.4714512,45.1025755,0
-94.196858,45.1642488,0
-94.2849051,45.7028381,0
-95.6548459,45.1659077,0
-95.432057,45.0215533,0
-96.0968314,45.5499007,0
-92.6394206,46.704186,0
-93.8074399,46.2421178,0
-93.6014381,46.3671876,0
-94.5135819,46.8020456,0
-94.3443985,46.7329145,0
-95.9888795,46.4410069,0
-95.4769368,46.7456606,0
-96.6109471,46.9200866,0
-96.4727186,46.0800609,0
-89.9767373,47.9338065,0
-90.703063,47.7313654,0
-91.5398453,47.7051868,0
-91.8050812,47.0678994,0
-92.9862729,47.0684835,0
-92.9913092,47.5952985,0
-93.6189603,47.3400313,0
-93.1946352,47.6168332,0
-94.3015209,47.3145457,0
-94.8854299,47.5989877,0
-95.8371369,47.7638545,0
-95.118355,47.7910956,0
-96.6336288,47.5136293,0
-96.3099816,47.9052911,0
-92.4914447,48.2729265,0
-93.5511929,48.2863627,0
-94.9927589,48.9594807,0
-94.5534156,48.2658023,0
-95.6360169,48.0787087,0
-95.5729652,48.3032362,0
-96.0733136,48.7823598,0
-96.5804121,48.818007,0
-91.2948909,43.5007917,0
-92.5292739,43.6016207,0
-93.0194666,43.6884582,0
-94.307851,43.5872553,0
-95.7747889,43.5869507,0
-92.3452484,44.5207119,0
-93.7073028,44.4856298,0
-94.8515103,44.5014836,0
-95.6751884,44.3555717,0
-96.1645301,44.1388547,0
-93.0208129,45.9187187,0
-94.8259589,45.2573787,0
-95.2156759,45.5994247,0
-96.1336199,45.6583777,0
-92.7409299,46.5918377,0
-93.0960859,46.3901207,0
-94.1041272,46.3731723,0
-95.8646727,46.1225194,0
-90.8706119,47.7885297,0
-91.342574,47.5532344,0
-92.0002907,47.7622203,0
-93.9058145,47.7963921,0
-94.0772169,47.5569137,0
-95.5935279,47.4325657,0
-96.5804582,47.4408422,0
-92.5689762,48.30338,0
-93.3426069,48.1329177,0
-94.950061,48.4244641,0
-95.3086167,48.7854856,0
-96.3165607,48.7754769,0
-92.091025,43.89763,0
-94.4892239,47.2878002,0
-94.885001,47.5992113,0
-91.2948909,43.5007917,0
-93.3426069,48.1329177,0
-93.7211369,45.5088447,0
-95.5729459,47.0742867,0
-91.9895539,44.0565767,0
-96.4527912,45.2773329,0
-91.5214539,31.2145337,1
-91.3943546,31.3905325,1
-90.4577249,34.5002597,0
-90.4443729,34.8108067,1
-90.0971252,33.2231312,1
-90.1935199,32.8000347,1
-90.6941829,33.2124607,0
-90.5715029,32.1085617,1
-90.5987079,31.5016917,1
-91.0571174,31.7099007,1
-89.8251049,34.9619827,0
-89.8113619,34.8019937,1
-89.3630129,33.6560067,0
-89.7223899,33.6380917,1
-89.4857109,32.3251307,1
-89.1019294,32.5602847,1
-89.8130614,31.603808,1
-89.8256369,31.2358314,1
-89.5143049,30.9442487,1
-89.7137542,30.7939126,1
-88.5438689,34.9746087,1
-88.5977339,34.2998857,1
-88.6241136,33.1507326,0
-88.4929289,32.8336097,1
-88.6571809,33.8691757,0
-88.9270272,32.5003056,1
-88.7900629,31.2334957,1
-88.5298989,31.6890917,1
-88.6519849,30.3885217,1
-88.7684399,30.8158367,1
-89.3435859,31.7258462,1
-89.8675417,32.5813361,1
-90.1565225,31.5323896,1
-91.11808,33.6053333,0
-90.749474,32.1287076,1
-90.8809066,32.4505861,1
-89.2701391,31.0534826,1
-89.1031668,33.1294539,1
-89.6794343,34.1629417,1
-90.7664328,33.9667056,0
-89.1849649,34.3507798,1
-88.1386101,34.6420194,1
-90.574498,31.0239867,1
-91.5470139,31.0878235,1
-90.4983459,34.4218377,0
-90.097125,33.2231312,0
-89.6888585,34.9641831,1
-89.3902589,33.5589457,1
-89.5109799,30.6193407,1
-88.5,32.8,1
-88.7825559,30.5101687,1
-90.097125,33.2231312,1
-88.4874274,32.8330316,1
-88.7992689,30.4987757,1
-91.2068399,31.3793177,1
-89.2120306,31.9621774,1
-88.7854619,32.4750637,1
-90.721818,32.6458127,1
-90.1416549,33.7693377,1
-90.1939619,33.9855857,1
-89.6124889,33.7956097,1
-91.05911,31.84267,1
-90.30616,32.35975,1
-90.27754,32.37442,1
-89.61418,32.92994,1
-89.13321,33.56245,1
-88.86494,34.08999,1
-88.81929,34.15009,1
-90.6744,32.38947,1
-90.89045,32.282286,1
-90.84771,32.34472,1
-90.589471,32.7304133,1
-90.901184,33.6867588,0
-90.998086,33.09059,0
-90.043274,32.0948643,1
-89.2477946,36.8252566,1
-90.7479869,36.5936897,0
-91.6865341,36.8637267,0
-92.5003493,36.857026,0
-93.9101019,36.6608617,0
-94.2388636,36.5642282,1
-89.526555,37.3066269,0
-90.3074923,37.2598585,1
-90.6780689,37.6502657,0
-91.5529269,37.3759607,1
-91.4239279,37.9039787,0
-92.0354011,37.7511032,0
-92.9258039,37.5143127,0
-93.513291,37.4542087,0
-93.8518459,37.7705887,0
-94.1191991,37.1404034,0
-90.9840159,38.5176867,0
-91.9847259,38.0833137,0
-91.6100939,38.9160367,0
-92.900614,38.2794376,1
-92.434843,38.5860411,0
-93.2213989,38.4465267,0
-93.8401499,38.1949807,0
-94.1129899,38.9606177,0
-91.556756,39.6396973,0
-91.6029119,39.7354717,0
-92.1893609,39.4571477,0
-92.5567869,39.4294496,0
-93.8041794,39.3300772,0
-93.7397839,39.4087287,0
-94.0632469,39.7275367,0
-94.6654829,39.6539807,0
-91.7164609,40.4712817,0
-92.4966959,40.0661717,0
-93.5563439,40.0903817,0
-94.8528289,40.0768697,0
-95.2344749,40.4658297,0
-90.5490559,36.9623781,0
-90.9894119,36.7289917,0
-92.9744729,36.6429207,1
-93.3981849,36.8802807,0
-89.8075467,37.2408609,0
-90.0763459,37.6791707,0
-91.0309594,37.5165109,1
-92.8345789,37.3383177,0
-91.8060379,38.3512407,0
-92.5999229,38.1619747,1
-91.1438533,39.1033113,0
-93.1267409,39.7948327,0
-94.5010299,39.3970207,0
-92.5154419,40.1681387,0
-94.1422189,40.1002567,0
-95.0331182,40.025462,0
-90.6467484,37.6701567,0
-92.035401,37.751103,0
-90.9431139,38.4847567,0
-93.2211229,38.4464167,0
-94.1050404,38.6698532,0
-91.2159803,39.5296983,0
-93.7397839,39.4087287,0
-94.0662299,39.7131417,0
-91.7164602,40.4712811,0
-94.8524242,40.0840684,0
-95.2344499,40.4657727,1
-95.488087,40.510921,0
-94.201898,40.172626,0
-93.338346,40.466853,0
-92.554325,40.402616,0
-91.823103,40.583201,0
-94.944187,39.439109,0
-93.665217,39.195858,0
-92.547115,39.026638,0
-91.815904,39.832371,0
-90.890831,39.225067,0
-94.282506,38.645253,0
-93.469628,38.372932,0
-92.36526,38.322228,0
-91.253776,38.454195,0
-90.569852,38.408802,0
-94.040652,37.537148,0
-93.726898,37.396993,1
-92.441823,37.937149,0
-91.271917,37.967583,1
-90.558115,37.671966,0
-89.528728,37.039352,0
-94.350659,36.995397,0
-93.105827,36.536803,0
-92.831149,36.584782,0
-91.824506,36.56879,0
-90.248525,36.119345,0
-89.663654,36.125139,0
-92.154503,37.618747,0
-90.9431079,38.4856457,0
-90.9431159,38.4847647,0
-115.0332204,48.3571764,0
-114.4619289,48.1080187,0
-113.4130179,48.8084087,0
-112.3253929,48.9576837,0
-111.622297,48.8711551,0
-110.3321782,48.0610003,0
-109.0648339,48.2967897,0
-108.7144099,48.3824357,0
-107.868382,48.2200197,0
-106.5334326,48.2045751,0
-105.9946591,48.0596931,0
-104.8419949,48.8382207,0
-115.1044549,47.2997227,0
-114.2006069,47.7185447,0
-113.9489899,47.1824757,0
-112.4118119,47.3060617,0
-111.2628629,47.4941887,0
-110.8958659,47.5054097,0
-109.4150839,47.7874097,0
-108.8010122,47.2705926,0
-107.3129313,47.498806,0
-106.9035649,47.6042107,0
-105.812316,47.548833,0
-104.1527019,47.4695697,0
-114.4626919,46.9175377,0
-113.6681583,46.7236933,0
-112.4949499,46.6205137,0
-111.9188609,46.1235467,0
-110.0515279,46.3295907,0
-109.6664819,46.1032917,0
-108.3468089,46.9022197,0
-107.0640799,46.5835337,0
-106.6939401,46.2579454,0
-105.0895338,46.4973888,0
-104.4950949,46.1128407,0
-113.9522469,45.8507057,0
-112.5643159,45.3055747,0
-111.7636564,45.9146442,0
-110.7878949,45.5761407,0
-109.5466543,45.7251707,0
-108.7802397,45.5642095,0
-107.7207419,45.4319207,0
-106.4290921,45.8279275,0
-105.4130672,45.9440787,0
-104.4650383,45.3107762,0
-112.025803,44.5869032,0
-111.5237969,44.5987327,0
-115.17429,47.6497425,0
-114.3938692,47.0312302,0
-114.1345589,47.6601727,0
-114.8109307,46.9078696,0
-113.8339539,46.0502147,0
-114.4473183,45.7461729,0
-113.0794573,45.5347235,0
-112.710893,44.5611413,0
-115.5453879,47.8265037,0
-113.41292,48.808387,0
-111.46974,48.682302,0
-108.3468,46.9022197,0
-112.6419759,45.3790727,0
-111.763656,45.9146442,0
-107.701631,45.519386,0
-113.8492175,46.0090781,0
-108.1998,46.8267,0
-115.05678,48.995331,0
-114.429102,48.492404,0
-113.218436,48.441349,0
-112.63605,48.212234,0
-111.579335,48.566383,0
-110.302392,48.563091,0
-109.212106,48.515398,0
-108.170308,48.086536,0
-107.118909,48.756557,0
-106.194522,48.968499,0
-105.538952,48.073802,0
-104.189488,48.968104,0
-113.924161,47.988936,0
-112.050625,47.027033,0
-111.703118,47.542278,0
-110.812857,47.34627,0
-109.375238,47.561464,0
-108.123743,47.074995,0
-107.222999,47.190675,0
-106.170658,47.325598,0
-105.166186,47.225122,0
-104.508263,47.867572,0
-113.506882,46.083917,0
-112.006589,46.481362,0
-111.358627,46.881956,0
-110.25342,46.885687,0
-109.269751,46.828793,0
-108.934038,46.727405,0
-107.555504,46.019353,0
-106.268572,46.990433,0
-105.262831,46.245982,0
-104.613693,46.785153,0
-112.172905,45.12883,0
-111.244987,45.743618,0
-110.724565,45.873837,0
-109.059699,45.916148,0
-108.058769,45.375107,0
-107.461601,45.086184,0
-106.666411,45.623333,0
-105.826051,45.540958,0
-104.942069,45.75894,0
-111.062776,44.852621,0
-114.1929772,48.6986692,0
-113.5308299,48.6915527,0
-114.1724926,46.3310791,0
-113.831439,46.5749907,0
-113.589985,46.7256818,0
-113.2233429,46.7003077,0
-113.2368619,47.0305267,0
-113.3867024,46.8935108,0
-108.7538747,45.20504,0
-108.4511499,46.1988347,0
-113.2372617,47.0307201,0
-113.237261,47.0307201,0
-95.7947529,40.5520447,0
-96.0668798,40.4650912,0
-96.4070669,40.0734217,0
-97.5577459,40.2199177,0
-97.1583399,40.8872417,0
-98.6673129,40.6184587,0
-98.8760679,40.6406757,0
-99.5023032,40.9376453,0
-99.9683619,40.3070527,0
-100.2510124,40.1757846,0
-101.2298429,40.0025497,0
-96.1391528,41.1764063,0
-96.08125,41.34351,0
-97.3498079,41.1630727,0
-97.1945039,41.4820177,0
-98.6840139,41.9187247,0
-98.0363319,41.8865107,0
-99.6487049,41.8425077,0
-99.7141019,41.1189127,0
-101.2702409,41.1634457,0
-102.9730078,41.3523266,0
-96.7354923,42.1915702,0
-97.9539527,42.6988061,0
-97.1347279,42.1849007,0
-98.5988124,42.7695353,0
-98.6769859,42.6534207,0
-99.4624293,42.021567,0
-99.9988861,42.5928366,0
-101.7208618,42.2796649,0
-103.7829219,42.2503717,0
-100.5366606,42.6521647,0
-100.0548479,41.1770247,0
-103.6630552,41.2483521,0
-102.2045289,42.7324127,0
-100.4720309,40.9946407,0
-101.5499949,40.0572037,0
-100.7705095,41.7218051,0
-101.7086419,41.4342597,0
-102.4579398,41.7858723,0
-103.9868089,41.6980247,0
-100.5364229,42.2888847,0
-101.0465689,42.0059106,0
-102.7815019,42.1806217,0
-103.5836566,42.607185,0
-96.4074068,40.0735636,0
-98.7032699,41.9425827,0
-99.4989389,41.1258697,0
-97.134886,42.1847772,0
-103.6599064,42.2789651,0
-96.388121,40.088258,0
-99.4724,41.15686,0
-103.522882,42.278703,0
-102.711931,42.371468,0
-101.291634,42.575105,0
-100.773957,42.885951,0
-99.480072,42.52146,0
-98.65171,42.349826,0
-97.833989,42.049167,0
-96.787429,42.60783,0
-103.078241,41.214452,0
-102.308867,41.482214,0
-101.309861,41.555388,0
-100.524686,41.081315,0
-99.115818,41.596155,0
-98.939258,41.177252,0
-97.426047,41.829804,0
-96.540489,41.952142,0
-101.665835,40.36427,0
-100.947076,40.28861,0
-99.966803,40.17592,0
-98.613168,40.016809,0
-97.921498,40.901504,0
-96.312527,40.928807,0
-95.935571,40.058857,0
-103.875342,42.9298442,0
-102.9147494,42.7519425,0
-119.8303989,41.4882487,0
-118.9004059,41.3171877,0
-117.1034859,41.8823377,0
-116.5900339,41.2263817,0
-115.9007665,41.0704517,0
-114.0728079,41.9460977,0
-119.7796496,40.2636938,0
-118.3329159,40.4792817,0
-117.1872779,40.1686217,0
-116.5858881,40.0802831,0
-115.6324132,40.0935212,0
-114.8020439,40.328679,0
-119.5489579,39.7695387,0
-118.3101189,39.2738067,0
-117.4662536,39.0044442,0
-116.3870941,39.5518146,0
-115.2707624,39.3621311,0
-114.4976522,39.2075029,0
-119.8462197,39.0037402,0
-118.4721449,38.5501977,0
-117.1041949,38.8057797,0
-116.4033739,38.8779597,0
-115.612409,38.1481212,0
-114.5604399,38.7946177,0
-117.6339503,37.7555048,0
-115.0336839,37.6075607,0
-114.7461089,37.6959387,0
-116.7617883,36.9072027,0
-115.2569349,36.9884637,0
-114.7610923,36.5012519,0
-115.2094039,35.7204427,0
-114.7110604,35.7087118,0
-115.4191359,41.9347177,0
-115.6277619,40.3534367,0
-119.3834746,39.9432554,0
-115.832044,41.535093,0
-119.6696108,41.833551,0
-117.4503139,41.4177434,0
-118.3127891,40.4669574,0
-118.7255249,39.4020097,0
-119.84621,39.0037402,0
-118.7546769,38.6442617,0
